,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
2131,POLITICS,Naiveté Is No Excuse For Racism,"Kayla Chadwick, ContributorVideo Editor",https://www.huffingtonpost.com/entry/naivet%C3%A9-is-no-excuse_us_5994e7e4e4b00dd984e37c46,"As an adult, it is your responsibility to seek information to fill those egregious gaps in your knowledge.",2017-08-18,,https://img.huffingtonpost.com/asset/599678e22200002d001a6982.jpeg?ops=scalefit_720_noupscale
2132,POLITICS,Naiveté Is No Excuse For Racism,"Kayla Chadwick, ContributorVideo Editor",https://www.huffingtonpost.com/entry/naivet%C3%A9-is-no-excuse_us_5994e7e4e4b00dd984e37c46,"As an adult, it is your responsibility to seek information to fill those egregious gaps in your knowledge.",2017-08-18,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
2133,IMPACT,One World Trade Center's Spire Glows In Colors Of The Spanish Flag,Carla Herreria,https://www.huffingtonpost.com/entry/one-world-trade-center-spain-terror-attack-tribute_us_599668ebe4b0e8cc855cc8a4,The red and yellow lights atop the skyscraper honor the victims of the terrorist attacks in Spain.,2017-08-18,Carla Herreria Russo,https://img.huffingtonpost.com/asset/5cd4f1fa2000003000964309.png?ops=100_100
2134,IMPACT,One World Trade Center's Spire Glows In Colors Of The Spanish Flag,Carla Herreria,https://www.huffingtonpost.com/entry/one-world-trade-center-spain-terror-attack-tribute_us_599668ebe4b0e8cc855cc8a4,The red and yellow lights atop the skyscraper honor the victims of the terrorist attacks in Spain.,2017-08-18,The spire atop One World Trade Center in New York City is lighted in the colors of the Spanish flag to honor the victims of the Barcelona terrorist attack Thursday.,https://img.huffingtonpost.com/asset/59966f8f2700003600d4f9f3.jpeg?ops=scalefit_720_noupscale
2135,IMPACT,One World Trade Center's Spire Glows In Colors Of The Spanish Flag,Carla Herreria,https://www.huffingtonpost.com/entry/one-world-trade-center-spain-terror-attack-tribute_us_599668ebe4b0e8cc855cc8a4,The red and yellow lights atop the skyscraper honor the victims of the terrorist attacks in Spain.,2017-08-18,,https://img.huffingtonpost.com/asset/59966bf114000020002c3647.jpeg?ops=scalefit_720_noupscale
2136,TRAVEL,"The Best Cities For Remote Workers, Based On Cost, Community And Overall Livability","Remote.com, ContributorConnecting 2 million+ professionals with remote and freelance ...",https://www.huffingtonpost.com/entry/the-best-cities-for-remote-workers-based-on-cost-community_us_59963722e4b02eb2fda31e7f,"According to a 2015 poll, Colorado actually had the highest percentage of full-time telecommuters in the entire United States",2017-08-18,,https://img.huffingtonpost.com/asset/59963c8114000026002c360e.jpg?ops=scalefit_720_noupscale
2137,TRAVEL,"The Best Cities For Remote Workers, Based On Cost, Community And Overall Livability","Remote.com, ContributorConnecting 2 million+ professionals with remote and freelance ...",https://www.huffingtonpost.com/entry/the-best-cities-for-remote-workers-based-on-cost-community_us_59963722e4b02eb2fda31e7f,"According to a 2015 poll, Colorado actually had the highest percentage of full-time telecommuters in the entire United States",2017-08-18,,https://img.huffingtonpost.com/asset/59963c9f14000025002c3610.jpg?ops=scalefit_720_noupscale
2138,TRAVEL,"The Best Cities For Remote Workers, Based On Cost, Community And Overall Livability","Remote.com, ContributorConnecting 2 million+ professionals with remote and freelance ...",https://www.huffingtonpost.com/entry/the-best-cities-for-remote-workers-based-on-cost-community_us_59963722e4b02eb2fda31e7f,"According to a 2015 poll, Colorado actually had the highest percentage of full-time telecommuters in the entire United States",2017-08-18,,https://img.huffingtonpost.com/asset/59963cba2700001700d4f9ae.jpg?ops=scalefit_720_noupscale
2139,PARENTS,Mom And Dad Take Hilariously Relatable Back-To-School Photos,Caroline Bologna,https://www.huffingtonpost.com/entry/mom-and-dad-take-hilariously-relatable-back-to-school-photos_us_599609e7e4b0e8cc855c76dd,Parents are loving this family's annual tradition.,2017-08-18,Keshia Gardner's family took hilarious photos in honor of back-to-school season.,https://img.huffingtonpost.com/asset/5996fa5c2200002d001a6a40.jpeg?cache=LhBi3KH5UG&ops=scalefit_720_noupscale
2140,PARENTS,Mom And Dad Take Hilariously Relatable Back-To-School Photos,Caroline Bologna,https://www.huffingtonpost.com/entry/mom-and-dad-take-hilariously-relatable-back-to-school-photos_us_599609e7e4b0e8cc855c76dd,Parents are loving this family's annual tradition.,2017-08-18,Gardner has been taking these “jump for joy” photos since 2013. ,https://img.huffingtonpost.com/asset/5996ff452700003600d4faad.jpeg?ops=scalefit_720_noupscale
2141,PARENTS,Mom And Dad Take Hilariously Relatable Back-To-School Photos,Caroline Bologna,https://www.huffingtonpost.com/entry/mom-and-dad-take-hilariously-relatable-back-to-school-photos_us_599609e7e4b0e8cc855c76dd,Parents are loving this family's annual tradition.,2017-08-18,"“We are a pretty comical family, so we gave up on traditional family pictures a long time ago,” she told HuffPost.",https://img.huffingtonpost.com/asset/5996ff6014000020002c3706.jpeg?ops=scalefit_720_noupscale
2142,TASTE,10 Iconic Food Brands That Are Often Mispronounced,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/10-iconic-food-brands-that-are-often-mispronounced_us_5996ff2ee4b02eb2fda31f30,"As daunting as it may seem, remember, we’re all in this together, regardless of whether it’s “Ree-sees” or “Ree-sus.”",2017-08-18,,https://img.huffingtonpost.com/asset/5996ff561400002a002c3704.png?ops=scalefit_720_noupscale
2143,TASTE,10 Iconic Food Brands That Are Often Mispronounced,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/10-iconic-food-brands-that-are-often-mispronounced_us_5996ff2ee4b02eb2fda31f30,"As daunting as it may seem, remember, we’re all in this together, regardless of whether it’s “Ree-sees” or “Ree-sus.”",2017-08-18,,https://img.huffingtonpost.com/asset/5996ff802700001b00d4fab0.png?ops=scalefit_720_noupscale
2144,TASTE,10 Iconic Food Brands That Are Often Mispronounced,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/10-iconic-food-brands-that-are-often-mispronounced_us_5996ff2ee4b02eb2fda31f30,"As daunting as it may seem, remember, we’re all in this together, regardless of whether it’s “Ree-sees” or “Ree-sus.”",2017-08-18,,https://img.huffingtonpost.com/asset/5996ff942700001500d4fab2.png?ops=scalefit_720_noupscale
2145,HEALTHY LIVING,"Yes, You Can Do More Than One Thing At A Time Successfully","University of Central Florida Forum, ContributorThe UCF Forum is a weekly series of opinion columns presented ...",https://www.huffingtonpost.com/entry/yes-you-can-do-more-than-1-thing-at-a-time-successfully_us_5996e93ee4b02eb2fda31f07,"By Jim Smith UCF Forum columnist Growing up was a little hectic in my family’s household during the 1970s and ’80s, but something",2017-08-18,,https://img.huffingtonpost.com/asset/62d58d3e220000e6964f972e.jpeg?cache=wUkQlMGOHY&ops=210_120
2146,HEALTHY LIVING,"Yes, You Can Do More Than One Thing At A Time Successfully","University of Central Florida Forum, ContributorThe UCF Forum is a weekly series of opinion columns presented ...",https://www.huffingtonpost.com/entry/yes-you-can-do-more-than-1-thing-at-a-time-successfully_us_5996e93ee4b02eb2fda31f07,"By Jim Smith UCF Forum columnist Growing up was a little hectic in my family’s household during the 1970s and ’80s, but something",2017-08-18,,https://img.huffingtonpost.com/asset/62defc9125000031a9476f15.jpeg?cache=3qNPWShIPr&ops=210_120
2147,HEALTHY LIVING,"Yes, You Can Do More Than One Thing At A Time Successfully","University of Central Florida Forum, ContributorThe UCF Forum is a weekly series of opinion columns presented ...",https://www.huffingtonpost.com/entry/yes-you-can-do-more-than-1-thing-at-a-time-successfully_us_5996e93ee4b02eb2fda31f07,"By Jim Smith UCF Forum columnist Growing up was a little hectic in my family’s household during the 1970s and ’80s, but something",2017-08-18,,https://img.huffingtonpost.com/asset/62e18f2d22000085a34fa2b6.jpeg?cache=PGWUTziJe2&ops=210_120
2148,WOMEN,The 20 Funniest Tweets From Women This Week,Alanna Vagianos,https://www.huffingtonpost.com/entry/the-20-funniest-tweets-from-women-this-week_us_5991b29ae4b08a247275f830,"The ladies of Twitter never fail to brighten our days with their brilliant ― but succinct ― wisdom. Each week, HuffPost Women",2017-08-18,Alanna Vagianos,https://img.huffingtonpost.com/asset/5c1138352200002007de7e1e.jpg?ops=100_100
2149,WOMEN,The 20 Funniest Tweets From Women This Week,Alanna Vagianos,https://www.huffingtonpost.com/entry/the-20-funniest-tweets-from-women-this-week_us_5991b29ae4b08a247275f830,"The ladies of Twitter never fail to brighten our days with their brilliant ― but succinct ― wisdom. Each week, HuffPost Women",2017-08-18,,https://img.huffingtonpost.com/asset/62e1926b2100009fb35f0f73.png?cache=MzHpfzLKQ5&ops=210_120
2150,WOMEN,The 20 Funniest Tweets From Women This Week,Alanna Vagianos,https://www.huffingtonpost.com/entry/the-20-funniest-tweets-from-women-this-week_us_5991b29ae4b08a247275f830,"The ladies of Twitter never fail to brighten our days with their brilliant ― but succinct ― wisdom. Each week, HuffPost Women",2017-08-18,,https://img.huffingtonpost.com/asset/62e98cb42500006600bf0bf5.jpeg?ops=210_120
2151,TASTE,The 'Riverdale' Milkshakes Are Not What They Seem,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/the-riverdale-milkshakes-are-not-what-they-seem_us_59970322e4b02eb2fda31f37,"The food at Pop’s Diner plays a key role on “Riverdale.” After all, Veronica’s first words to Archie and Betty are, “How",2017-08-18,,https://img.huffingtonpost.com/asset/5997034e14000029002c371c.png?ops=scalefit_720_noupscale
2152,TASTE,The 'Riverdale' Milkshakes Are Not What They Seem,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/the-riverdale-milkshakes-are-not-what-they-seem_us_59970322e4b02eb2fda31f37,"The food at Pop’s Diner plays a key role on “Riverdale.” After all, Veronica’s first words to Archie and Betty are, “How",2017-08-18,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
2153,TASTE,The 'Riverdale' Milkshakes Are Not What They Seem,"Refinery29, ContributorThe #1 new-media brand for smart, creative and stylish women e...",https://www.huffingtonpost.com/entry/the-riverdale-milkshakes-are-not-what-they-seem_us_59970322e4b02eb2fda31f37,"The food at Pop’s Diner plays a key role on “Riverdale.” After all, Veronica’s first words to Archie and Betty are, “How",2017-08-18,,https://img.huffingtonpost.com/asset/62e19228250000dfb04771cf.jpeg?ops=210_120
2154,QUEER VOICES,Sexual 'Fluidity' Makes Singer Kacy Hill Feel 'Like A Woman',"Pollo Del Mar , ContributorDrag queen on the SF social, political, editorial and fundrais...",https://www.huffingtonpost.com/entry/sexual-fluidity-makes-singer-kacy-hill-feel-like_us_5996b9dbe4b03b5e472cee8d,"“This period of my life was interesting, because I was figuring out my own sexuality and what I want.”",2017-08-18,Pollo Del Mar ,https://img.huffingtonpost.com/asset/57ef04d51700001500ac89f3.jpg?ops=100_100
2155,QUEER VOICES,Sexual 'Fluidity' Makes Singer Kacy Hill Feel 'Like A Woman',"Pollo Del Mar , ContributorDrag queen on the SF social, political, editorial and fundrais...",https://www.huffingtonpost.com/entry/sexual-fluidity-makes-singer-kacy-hill-feel-like_us_5996b9dbe4b03b5e472cee8d,"“This period of my life was interesting, because I was figuring out my own sexuality and what I want.”",2017-08-18,"<p>Singer Kacy Hill, who explores her sexuality on <em>Like a Woman, </em>describes her sexuality as “fluid.”</p>",https://img.huffingtonpost.com/asset/5996bac7220000f0361a69d2.jpg?ops=scalefit_720_noupscale
2156,QUEER VOICES,Sexual 'Fluidity' Makes Singer Kacy Hill Feel 'Like A Woman',"Pollo Del Mar , ContributorDrag queen on the SF social, political, editorial and fundrais...",https://www.huffingtonpost.com/entry/sexual-fluidity-makes-singer-kacy-hill-feel-like_us_5996b9dbe4b03b5e472cee8d,"“This period of my life was interesting, because I was figuring out my own sexuality and what I want.”",2017-08-18,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
2157,POLITICS,Searching For Public Courage,"Peter H. Schuck, ContributorProfessor Emeritus, Yale Law School; Author, 'One Nation Undec...",https://www.huffingtonpost.com/entry/political-courage-ceos-politicians_us_5996e6c4e4b0a2608a6bc5c5,Why are CEOs showing greater public courage than our politicians?,2017-08-18,Peter H. Schuck,https://img.huffingtonpost.com/asset/595d2baf1800002000672d30.png?ops=100_100
2158,POLITICS,Searching For Public Courage,"Peter H. Schuck, ContributorProfessor Emeritus, Yale Law School; Author, 'One Nation Undec...",https://www.huffingtonpost.com/entry/political-courage-ceos-politicians_us_5996e6c4e4b0a2608a6bc5c5,Why are CEOs showing greater public courage than our politicians?,2017-08-18,,https://img.huffingtonpost.com/asset/5996e8b22700003600d4fa5f.jpeg?ops=scalefit_720_noupscale
2159,POLITICS,Searching For Public Courage,"Peter H. Schuck, ContributorProfessor Emeritus, Yale Law School; Author, 'One Nation Undec...",https://www.huffingtonpost.com/entry/political-courage-ceos-politicians_us_5996e6c4e4b0a2608a6bc5c5,Why are CEOs showing greater public courage than our politicians?,2017-08-18,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
2160,POLITICS,Top Trump Adviser Steve Bannon Out From White House,Sam Levine,https://www.huffingtonpost.com/entry/steve-bannon-out_us_597242dfe4b09e5f6ccf1ac8,He was a conservative force in the West Wing credited with helping to shape Trump's populist appeal.,2017-08-18,Sam Levine,https://img.huffingtonpost.com/asset/5c1524142200009605deb7fd.jpg?ops=100_100
2161,POLITICS,Top Trump Adviser Steve Bannon Out From White House,Sam Levine,https://www.huffingtonpost.com/entry/steve-bannon-out_us_597242dfe4b09e5f6ccf1ac8,He was a conservative force in the West Wing credited with helping to shape Trump's populist appeal.,2017-08-18,,https://img.huffingtonpost.com/asset/59971ff01400001f002c3784.jpeg?ops=scalefit_720_noupscale
2162,POLITICS,Top Trump Adviser Steve Bannon Out From White House,Sam Levine,https://www.huffingtonpost.com/entry/steve-bannon-out_us_597242dfe4b09e5f6ccf1ac8,He was a conservative force in the West Wing credited with helping to shape Trump's populist appeal.,2017-08-18,Steve Bannon is out as President Donald Trump's chief strategist.,https://img.huffingtonpost.com/asset/59971f9b2200002d001a6ad3.jpeg?cache=JjMjenZIH3&ops=scalefit_720_noupscale
2163,HEALTHY LIVING,Miscarriage Is Usually Beyond A Mother’s Control,"Mayo Clinic Women's Health, ContributorOptimizing women's health and well-being throughout their life...",https://www.huffingtonpost.com/entry/miscarriage-is-usually-beyond-a-mothers-control_us_5996ff44e4b03b5e472ceed0,"DEAR MAYO CLINIC: Six months ago, after becoming pregnant for the first time, I had a miscarriage at 12 weeks. My husband",2017-08-18,,https://img.huffingtonpost.com/asset/5996ff792700001700d4faae.jpg?ops=scalefit_720_noupscale
2164,HEALTHY LIVING,Miscarriage Is Usually Beyond A Mother’s Control,"Mayo Clinic Women's Health, ContributorOptimizing women's health and well-being throughout their life...",https://www.huffingtonpost.com/entry/miscarriage-is-usually-beyond-a-mothers-control_us_5996ff44e4b03b5e472ceed0,"DEAR MAYO CLINIC: Six months ago, after becoming pregnant for the first time, I had a miscarriage at 12 weeks. My husband",2017-08-18,,https://img.huffingtonpost.com/asset/62e3fd742500003d003338f0.jpeg?ops=210_120
2165,HEALTHY LIVING,Miscarriage Is Usually Beyond A Mother’s Control,"Mayo Clinic Women's Health, ContributorOptimizing women's health and well-being throughout their life...",https://www.huffingtonpost.com/entry/miscarriage-is-usually-beyond-a-mothers-control_us_5996ff44e4b03b5e472ceed0,"DEAR MAYO CLINIC: Six months ago, after becoming pregnant for the first time, I had a miscarriage at 12 weeks. My husband",2017-08-18,,https://img.huffingtonpost.com/asset/62e2c8ae220000e9944fa424.jpeg?ops=210_120
2166,POLITICS,The 16-Year War In Afghanistan – Headlines Tell The Story,"Ralph Nader, ContributorConsumer advocate, lawyer and author",https://www.huffingtonpost.com/entry/the-16-year-war-in-afghanistan-headlines-tell-the_us_59975af3e4b02eb2fda31fee,Since 2001 the US has been at War in Afghanistan – the longest war in US history. Headlines concisely tell the story of this,2017-08-18,Ralph Nader,https://img.huffingtonpost.com/asset/58accdb0280000df9899a5e0.jpg?ops=100_100
2167,POLITICS,The 16-Year War In Afghanistan – Headlines Tell The Story,"Ralph Nader, ContributorConsumer advocate, lawyer and author",https://www.huffingtonpost.com/entry/the-16-year-war-in-afghanistan-headlines-tell-the_us_59975af3e4b02eb2fda31fee,Since 2001 the US has been at War in Afghanistan – the longest war in US history. Headlines concisely tell the story of this,2017-08-18,,https://img.huffingtonpost.com/asset/62e24ea7250000dfb047727a.jpeg?cache=wjpX9eDoaQ&ops=210_120
2168,POLITICS,The 16-Year War In Afghanistan – Headlines Tell The Story,"Ralph Nader, ContributorConsumer advocate, lawyer and author",https://www.huffingtonpost.com/entry/the-16-year-war-in-afghanistan-headlines-tell-the_us_59975af3e4b02eb2fda31fee,Since 2001 the US has been at War in Afghanistan – the longest war in US history. Headlines concisely tell the story of this,2017-08-18,,https://img.huffingtonpost.com/asset/62a3659a21000083185ed359.png?ops=210_120
2169,ENTERTAINMENT,Eric Dane Only Watched Three Episodes Of 'Grey's Anatomy',Lauren Moraski,https://www.huffingtonpost.com/entry/greys-anatomy-eric-dane-the-last-ship_us_5996f974e4b0e8cc855d3a67,"But he does watch himself on his latest show, TNT's ""The Last Ship.""",2017-08-18,Lauren Moraski,https://img.huffingtonpost.com/asset/5d3749602600002900045422.jpg?ops=100_100
2170,ENTERTAINMENT,Eric Dane Only Watched Three Episodes Of 'Grey's Anatomy',Lauren Moraski,https://www.huffingtonpost.com/entry/greys-anatomy-eric-dane-the-last-ship_us_5996f974e4b0e8cc855d3a67,"But he does watch himself on his latest show, TNT's ""The Last Ship.""",2017-08-18,"Eric Dane as Tom Chandler on ""The Last Ship.""",https://img.huffingtonpost.com/asset/599707fd2200002d001a6a7d.jpeg?ops=scalefit_720_noupscale
2171,ENTERTAINMENT,Eric Dane Only Watched Three Episodes Of 'Grey's Anatomy',Lauren Moraski,https://www.huffingtonpost.com/entry/greys-anatomy-eric-dane-the-last-ship_us_5996f974e4b0e8cc855d3a67,"But he does watch himself on his latest show, TNT's ""The Last Ship.""",2017-08-18,,https://img.huffingtonpost.com/asset/62e29694210000a6b35f1076.jpeg?cache=AOreSSuh49&ops=210_120
2172,POLITICS,What To Expect From Steve Bannon Now,"Kurt Bardella, ColumnistColumnist",https://www.huffingtonpost.com/entry/steve-bannon-breitbart-white-house_us_59972896e4b01f6e801e67f2,He will be able to operate openly and freely to inflict as much damage as he possibly can on the “globalists” that remain in the Trump administration.,2017-08-18,Kurt Bardella,https://img.huffingtonpost.com/asset/5a62c68b1f00008a00db9884.png?ops=100_100
2173,POLITICS,What To Expect From Steve Bannon Now,"Kurt Bardella, ColumnistColumnist",https://www.huffingtonpost.com/entry/steve-bannon-breitbart-white-house_us_59972896e4b01f6e801e67f2,He will be able to operate openly and freely to inflict as much damage as he possibly can on the “globalists” that remain in the Trump administration.,2017-08-18,,https://img.huffingtonpost.com/asset/62e0fd7a210000adb35f0edf.jpeg?cache=WCe8HTc8qU&ops=210_120
2174,POLITICS,What To Expect From Steve Bannon Now,"Kurt Bardella, ColumnistColumnist",https://www.huffingtonpost.com/entry/steve-bannon-breitbart-white-house_us_59972896e4b01f6e801e67f2,He will be able to operate openly and freely to inflict as much damage as he possibly can on the “globalists” that remain in the Trump administration.,2017-08-18,,https://img.huffingtonpost.com/asset/62e90ed42700003d00ba04f8.jpeg?cache=16HGmHcX2j&ops=210_120
2175,POLITICS,"WTF Is Wrong With You, Trump?","Andy Ostroy, ContributorPolitical and Pop Culture Analyst",https://www.huffingtonpost.com/entry/wtf-is-wrong-with-you-trump_us_5996e062e4b033e0fbdec31d,Seriously... what the f*** is wrong with you? Nazis? Really? Nazis? This was supposed to be a textbook slam dunk. A no-brainer,2017-08-18,Andy Ostroy,https://img.huffingtonpost.com/asset/575f16a81500001b001b92a8.jpg?ops=100_100
2176,POLITICS,"WTF Is Wrong With You, Trump?","Andy Ostroy, ContributorPolitical and Pop Culture Analyst",https://www.huffingtonpost.com/entry/wtf-is-wrong-with-you-trump_us_5996e062e4b033e0fbdec31d,Seriously... what the f*** is wrong with you? Nazis? Really? Nazis? This was supposed to be a textbook slam dunk. A no-brainer,2017-08-18,,https://img.huffingtonpost.com/asset/5996f50522000046001a6a36.jpg?ops=scalefit_720_noupscale
2177,POLITICS,"WTF Is Wrong With You, Trump?","Andy Ostroy, ContributorPolitical and Pop Culture Analyst",https://www.huffingtonpost.com/entry/wtf-is-wrong-with-you-trump_us_5996e062e4b033e0fbdec31d,Seriously... what the f*** is wrong with you? Nazis? Really? Nazis? This was supposed to be a textbook slam dunk. A no-brainer,2017-08-18,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
2178,POLITICS,People Cheer Companies Kicking Nazis Off The Internet. But Who's Next?,Jessica Schulberg and Dana Liebelson,https://www.huffingtonpost.com/entry/daily-stormer-go-daddy-cloudflare-google-free-speech_us_5996ed9fe4b0a2608a6bce3c,"""Any tactic used now to silence neo-Nazis will soon be used against others.""",2017-08-18,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
2179,POLITICS,People Cheer Companies Kicking Nazis Off The Internet. But Who's Next?,Jessica Schulberg and Dana Liebelson,https://www.huffingtonpost.com/entry/daily-stormer-go-daddy-cloudflare-google-free-speech_us_5996ed9fe4b0a2608a6bce3c,"""Any tactic used now to silence neo-Nazis will soon be used against others.""",2017-08-18,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
2180,POLITICS,People Cheer Companies Kicking Nazis Off The Internet. But Who's Next?,Jessica Schulberg and Dana Liebelson,https://www.huffingtonpost.com/entry/daily-stormer-go-daddy-cloudflare-google-free-speech_us_5996ed9fe4b0a2608a6bce3c,"""Any tactic used now to silence neo-Nazis will soon be used against others.""",2017-08-18,,https://img.huffingtonpost.com/asset/62e15e36220000e9944fa289.jpeg?ops=210_120
2181,HEALTHY LIVING,White Supremacists Are Using Genetic Ancestry Tests For A Creepy Purpose,Anna Almendrala and Ryan Grenoble,https://www.huffingtonpost.com/entry/white-supremacists-are-using-genetic-ancestry-tests-for-a-creepy-purpose_us_59961087e4b0a2608a6b1e44,DNA companies promote their tests as the end of discrimination. That's not what's happening.,2017-08-18,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
2182,HEALTHY LIVING,White Supremacists Are Using Genetic Ancestry Tests For A Creepy Purpose,Anna Almendrala and Ryan Grenoble,https://www.huffingtonpost.com/entry/white-supremacists-are-using-genetic-ancestry-tests-for-a-creepy-purpose_us_59961087e4b0a2608a6b1e44,DNA companies promote their tests as the end of discrimination. That's not what's happening.,2017-08-18,,https://img.huffingtonpost.com/asset/62e84b4f2700008509ba0481.jpeg?ops=210_120
2183,HEALTHY LIVING,White Supremacists Are Using Genetic Ancestry Tests For A Creepy Purpose,Anna Almendrala and Ryan Grenoble,https://www.huffingtonpost.com/entry/white-supremacists-are-using-genetic-ancestry-tests-for-a-creepy-purpose_us_59961087e4b0a2608a6b1e44,DNA companies promote their tests as the end of discrimination. That's not what's happening.,2017-08-18,,https://img.huffingtonpost.com/asset/62e807132500009a09333a6f.png?ops=210_120
2184,LATINO VOICES,"Charlottesville Is Our Fight, Too","María R. González, ContributorStaff Writer, Latino Victory Project",https://www.huffingtonpost.com/entry/charlottesville-is-our-fight-too_us_59975310e4b03b5e472cef79,The white supremacists and neo-Nazis who rallied in Charlottesville did not spare Latinos in their hateful rhetoric.,2017-08-18,"<p><a href=""http://latinousa.org/2017/03/17/no-mexicans-allowed-school-segregation-southwest/"" target=""_blank"" role=""link"" rel=""nofollow"" class="" js-entry-link cet-external-link"" data-vars-item-name=""Credit"" data-vars-item-type=""text"" data-vars-unit-name=""59975310e4b03b5e472cef79"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""http://latinousa.org/2017/03/17/no-mexicans-allowed-school-segregation-southwest/"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""0"">Credit</a></p>",https://img.huffingtonpost.com/asset/599756132700003a00d4fc2a.png?ops=scalefit_720_noupscale
2185,LATINO VOICES,"Charlottesville Is Our Fight, Too","María R. González, ContributorStaff Writer, Latino Victory Project",https://www.huffingtonpost.com/entry/charlottesville-is-our-fight-too_us_59975310e4b03b5e472cef79,The white supremacists and neo-Nazis who rallied in Charlottesville did not spare Latinos in their hateful rhetoric.,2017-08-18,,https://img.huffingtonpost.com/asset/62e94e312500006600bf0bb8.jpeg?ops=210_120
2186,LATINO VOICES,"Charlottesville Is Our Fight, Too","María R. González, ContributorStaff Writer, Latino Victory Project",https://www.huffingtonpost.com/entry/charlottesville-is-our-fight-too_us_59975310e4b03b5e472cef79,The white supremacists and neo-Nazis who rallied in Charlottesville did not spare Latinos in their hateful rhetoric.,2017-08-18,,https://img.huffingtonpost.com/asset/62e7fa722700003400ba040b.jpeg?cache=wSR448d5wK&ops=92_92
2187,SPORTS,Kevin Durant Says He Won't Visit Donald Trump At The White House As NBA Champ,Rebecca Shapiro,https://www.huffingtonpost.com/entry/kevin-durant-white-house-wont-visit-trump_us_59965906e4b0a2608a6b69c7,"""I don’t respect who’s in office right now,"" the MVP said.",2017-08-18,Rebecca Shapiro,https://img.huffingtonpost.com/asset/59a77d9c170000260028793c.jpg?ops=100_100
2188,SPORTS,Kevin Durant Says He Won't Visit Donald Trump At The White House As NBA Champ,Rebecca Shapiro,https://www.huffingtonpost.com/entry/kevin-durant-white-house-wont-visit-trump_us_59965906e4b0a2608a6b69c7,"""I don’t respect who’s in office right now,"" the MVP said.",2017-08-18,,https://img.huffingtonpost.com/asset/62e8ad862700003500ba0492.jpeg?cache=b2Y1vEV6Jf&ops=210_120
2189,SPORTS,Kevin Durant Says He Won't Visit Donald Trump At The White House As NBA Champ,Rebecca Shapiro,https://www.huffingtonpost.com/entry/kevin-durant-white-house-wont-visit-trump_us_59965906e4b0a2608a6b69c7,"""I don’t respect who’s in office right now,"" the MVP said.",2017-08-18,,https://img.huffingtonpost.com/asset/62e7e7a52600003e00984aaf.jpeg?ops=210_120
2190,WOMEN,All Proceeds Of This Adorable Uterus Emoji App Will Go To Planned Parenthood,Jenavieve Hatch,https://www.huffingtonpost.com/entry/all-proceeds-of-this-adorable-uterus-emoji-app-will-go-to-planned-parenthood_us_5996e9cde4b0a2608a6bc879,"BRB, downloading.",2017-08-18,Jenavieve Hatch,https://img.huffingtonpost.com/asset/5c1ba81e3c000016060f35fa.jpg?ops=100_100
2191,WOMEN,All Proceeds Of This Adorable Uterus Emoji App Will Go To Planned Parenthood,Jenavieve Hatch,https://www.huffingtonpost.com/entry/all-proceeds-of-this-adorable-uterus-emoji-app-will-go-to-planned-parenthood_us_5996e9cde4b0a2608a6bc879,"BRB, downloading.",2017-08-18,So cute. ,https://img.huffingtonpost.com/asset/5996ea1914000020002c36c2.jpeg?cache=sqWbdLCsGq&ops=crop_0_726_1500_1485%2Cscalefit_720_noupscale
2192,WOMEN,All Proceeds Of This Adorable Uterus Emoji App Will Go To Planned Parenthood,Jenavieve Hatch,https://www.huffingtonpost.com/entry/all-proceeds-of-this-adorable-uterus-emoji-app-will-go-to-planned-parenthood_us_5996e9cde4b0a2608a6bc879,"BRB, downloading.",2017-08-18,,https://img.huffingtonpost.com/asset/5996f2122200002d001a6a30.png?ops=scalefit_720_noupscale
