,category,headline,authors,link,short descr,date,article_title,article_link,image_link(s),image_caption(s),classification(s)
0,category,headline,authors,link,short descr,date,article_title,article_link,image_link(s),image_caption(s),classification(s)
518,ENTERTAINMENT,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene,Ron Dicker,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,Now we're really curious about the farewell season.,2018-05-25,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene | HuffPost Entertainment,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,,https://img.huffingtonpost.com/asset/62bad7102500002549474bca.jpeg?cache=DmFZo6tnRV&ops=92_92,
519,ENTERTAINMENT,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene,Ron Dicker,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,Now we're really curious about the farewell season.,2018-05-25,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene | HuffPost Entertainment,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=434_244%2Cquality_75,
520,ENTERTAINMENT,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene,Ron Dicker,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,Now we're really curious about the farewell season.,2018-05-25,Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene | HuffPost Entertainment,https://www.huffingtonpost.com/entry/emilia-clarke-game-of-thrones-final-scne_us_5b08137fe4b0568a880ac1af,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=240_240,
521,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,Emma Gray,https://img.huffingtonpost.com/asset/5cacf4f424000030074f66b5.jpg?ops=100_100,
522,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"Jeffrey Tambor, Will Arnett, Alia Shawkat, Jason Bateman, Jessica Walter, David Cross and Tony Hale of ""Arrested Development"" on May 21.",https://img.huffingtonpost.com/asset/5b080d8d1e0000a6048e6981.jpeg?cache=H6FBWtvKGG&ops=scalefit_720_noupscale,
523,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"Emma Gray - Senior Women's Reporter, HuffPost",https://img.huffingtonpost.com/asset/5cacf4f424000030074f66b5.jpg?ops=100_100,
524,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62ba6cae21000029445ee8a1.jpeg?cache=d2z5r0mAWP&ops=92_92,
525,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62ba7064250000df1232ece3.jpg?cache=NbOButE1s3&ops=92_92,
526,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62bacdd82500000745474bc0.jpeg?ops=92_92,
527,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62ba9da222000020114f7d83.jpg?cache=FpsKfkzT7p&ops=92_92,
528,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62bad7102500002549474bca.jpeg?cache=DmFZo6tnRV&ops=92_92,
529,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=434_244%2Cquality_75,
530,ENTERTAINMENT,Hollywood Doesn't Need 'Difficult' Men To Make Great TV,Emma Gray,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,"""Crazy Ex-Girlfriend's"" Vella Lovell pushes back on what old-school male actors see as the ""norm.""",2018-05-25,Hollywood Doesn't Need 'Difficult' Men To Make Great TV | HuffPost Entertainment,https://www.huffingtonpost.com/entry/hollywood-doesnt-need-difficult-men-to-make-great-tv_us_5b080bcce4b0568a880aa6d9,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=240_240,
531,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Marina Fang,https://img.huffingtonpost.com/asset/5cd4e0072500005500a0c2af.jpeg?ops=100_100,
532,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Ashley Judd,https://img.huffingtonpost.com/asset/59ddd477140000a6234942ee.jpeg?ops=scalefit_960_noupscale,
533,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,"Marina Fang - Senior Culture Reporter, HuffPost",https://img.huffingtonpost.com/asset/5cd4e0072500005500a0c2af.jpeg?ops=100_100,
534,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62ba6cae21000029445ee8a1.jpeg?cache=d2z5r0mAWP&ops=92_92,
535,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62ba7064250000df1232ece3.jpg?cache=NbOButE1s3&ops=92_92,
536,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62bacdd82500000745474bc0.jpeg?ops=92_92,
537,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62ba9da222000020114f7d83.jpg?cache=FpsKfkzT7p&ops=92_92,
538,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62bad7102500002549474bca.jpeg?cache=DmFZo6tnRV&ops=92_92,
539,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=434_244%2Cquality_75,
540,ENTERTAINMENT,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested,Marina Fang,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,Some of the actresses who came forward with sexual assault claims against the once powerful Hollywood mogul responded with both surprise and relief.,2018-05-25,Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-accusers-reactions-arrest_us_5b07f755e4b0568a880a79b8,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=240_240,
541,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,Sara Boboltz,https://img.huffingtonpost.com/asset/5bfe09312400001e005838fc.png?ops=100_100,
542,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/59f8a9191800003400d5a4e4.jpeg?cache=4wJadgh2l2&ops=210_120,
543,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/59dee20b200000d5540865c2.jpeg?cache=FAGl0oNBFe&ops=210_120,
544,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/59f0faaf1500007a417476fa.png?ops=210_120,
545,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,"Sara Boboltz - Reporter, HuffPost",https://img.huffingtonpost.com/asset/5bfe09312400001e005838fc.png?ops=100_100,
546,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/62ba6cae21000029445ee8a1.jpeg?cache=d2z5r0mAWP&ops=92_92,
547,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/62bacdd82500000745474bc0.jpeg?ops=92_92,
548,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/62ba7064250000df1232ece3.jpg?cache=NbOButE1s3&ops=92_92,
549,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/62ba9da222000020114f7d83.jpg?cache=FpsKfkzT7p&ops=92_92,
550,ENTERTAINMENT,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes,Sara Boboltz,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,The bombshell sexual harassment accusations against Weinstein sparked the Me Too movement.,2018-05-25,Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes | HuffPost Entertainment,https://www.huffingtonpost.com/entry/harvey-weinstein-arrested_us_5a020edee4b04e96f0c5f916,,https://img.huffingtonpost.com/asset/62bad7102500002549474bca.jpeg?cache=DmFZo6tnRV&ops=92_92,
551,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,Ed Mazza,https://img.huffingtonpost.com/asset/5cb0ec852400003b00067e10.jpg?ops=100_100,
552,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Ed Mazza - Overnight Editor, HuffPost",https://img.huffingtonpost.com/asset/5cb0ec852400003b00067e10.jpg?ops=100_100,
553,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62ba6cae21000029445ee8a1.jpeg?cache=d2z5r0mAWP&ops=92_92,
554,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62ba7064250000df1232ece3.jpg?cache=NbOButE1s3&ops=92_92,
555,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62bacdd82500000745474bc0.jpeg?ops=92_92,
556,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62ba9da222000020114f7d83.jpg?cache=FpsKfkzT7p&ops=92_92,
557,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62bad7102500002549474bca.jpeg?cache=DmFZo6tnRV&ops=92_92,
558,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=434_244%2Cquality_75,
559,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62badb07210000a9505ee929.jpeg?cache=p6C4EMgTNE&ops=240_240,
560,ENTERTAINMENT,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece,Ed Mazza,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,"Mayer's hilariously strange ""New Light"" video even spells his name wrong.",2018-05-25,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece | HuffPost Entertainment,https://www.huffingtonpost.com/entry/john-mayer-new-light-video_us_5b0780d6e4b0568a8809b6fa,,https://img.huffingtonpost.com/asset/62ba8bbd250000174f32ecef.jpeg?cache=Ly35ArX5TZ&ops=434_244%2Cquality_75,
561,ENTERTAINMENT,Now Boba Fett Is Getting His Own 'Star Wars' Movie,Ed Mazza,https://www.huffingtonpost.com/entry/boba-fett-movie_us_5b07991fe4b0fdb2aa51f2dd,An Obi-Wan Kenobi film is also reportedly in development.,2018-05-25,Now Boba Fett Is Getting His Own 'Star Wars' Movie | HuffPost Entertainment,https://www.huffingtonpost.com/entry/boba-fett-movie_us_5b07991fe4b0fdb2aa51f2dd,Ed Mazza,https://img.huffingtonpost.com/asset/5cb0ec852400003b00067e10.jpg?ops=100_100,
562,ENTERTAINMENT,Now Boba Fett Is Getting His Own 'Star Wars' Movie,Ed Mazza,https://www.huffingtonpost.com/entry/boba-fett-movie_us_5b07991fe4b0fdb2aa51f2dd,An Obi-Wan Kenobi film is also reportedly in development.,2018-05-25,Now Boba Fett Is Getting His Own 'Star Wars' Movie | HuffPost Entertainment,https://www.huffingtonpost.com/entry/boba-fett-movie_us_5b07991fe4b0fdb2aa51f2dd,,https://img.huffingtonpost.com/asset/59231fe92000004700cb1fe1.jpeg?ops=scalefit_960_noupscale,
